,r1_hero_id,r1_kills,r1_deaths,r1_assists,r1_denies,r1_gold,r1_lh,r1_xp,r1_health,r1_max_health,r1_max_mana,r1_level,r1_x,r1_y,r1_stuns,r1_creeps_stacked,r1_camps_stacked,r1_rune_pickups,r1_firstblood_claimed,r1_teamfight_participation,r1_towers_killed,r1_roshans_killed,r1_obs_placed,r1_sen_placed,r2_hero_id,r2_kills,r2_deaths,r2_assists,r2_denies,r2_gold,r2_lh,r2_xp,r2_health,r2_max_health,r2_max_mana,r2_level,r2_x,r2_y,r2_stuns,r2_creeps_stacked,r2_camps_stacked,r2_rune_pickups,r2_firstblood_claimed,r2_teamfight_participation,r2_towers_killed,r2_roshans_killed,r2_obs_placed,r2_sen_placed,r3_hero_id,r3_kills,r3_deaths,r3_assists,r3_denies,r3_gold,r3_lh,r3_xp,r3_health,r3_max_health,r3_max_mana,r3_level,r3_x,r3_y,r3_stuns,r3_creeps_stacked,r3_camps_stacked,r3_rune_pickups,r3_firstblood_claimed,r3_teamfight_participation,r3_towers_killed,r3_roshans_killed,r3_obs_placed,r3_sen_placed,r4_hero_id,r4_kills,r4_deaths,r4_assists,r4_denies,r4_gold,r4_lh,r4_xp,r4_health,r4_max_health,r4_max_mana,r4_level,r4_x,r4_y,r4_stuns,r4_creeps_stacked,r4_camps_stacked,r4_rune_pickups,r4_firstblood_claimed,r4_teamfight_participation,r4_towers_killed,r4_roshans_killed,r4_obs_placed,r4_sen_placed,r5_hero_id,r5_kills,r5_deaths,r5_assists,r5_denies,r5_gold,r5_lh,r5_xp,r5_health,r5_max_health,r5_max_mana,r5_level,r5_x,r5_y,r5_stuns,r5_creeps_stacked,r5_camps_stacked,r5_rune_pickups,r5_firstblood_claimed,r5_teamfight_participation,r5_towers_killed,r5_roshans_killed,r5_obs_placed,r5_sen_placed,d1_hero_id,d1_kills,d1_deaths,d1_assists,d1_denies,d1_gold,d1_lh,d1_xp,d1_health,d1_max_health,d1_max_mana,d1_level,d1_x,d1_y,d1_stuns,d1_creeps_stacked,d1_camps_stacked,d1_rune_pickups,d1_firstblood_claimed,d1_teamfight_participation,d1_towers_killed,d1_roshans_killed,d1_obs_placed,d1_sen_placed,d2_hero_id,d2_kills,d2_deaths,d2_assists,d2_denies,d2_gold,d2_lh,d2_xp,d2_health,d2_max_health,d2_max_mana,d2_level,d2_x,d2_y,d2_stuns,d2_creeps_stacked,d2_camps_stacked,d2_rune_pickups,d2_firstblood_claimed,d2_teamfight_participation,d2_towers_killed,d2_roshans_killed,d2_obs_placed,d2_sen_placed,d3_hero_id,d3_kills,d3_deaths,d3_assists,d3_denies,d3_gold,d3_lh,d3_xp,d3_health,d3_max_health,d3_max_mana,d3_level,d3_x,d3_y,d3_stuns,d3_creeps_stacked,d3_camps_stacked,d3_rune_pickups,d3_firstblood_claimed,d3_teamfight_participation,d3_towers_killed,d3_roshans_killed,d3_obs_placed,d3_sen_placed,d4_hero_id,d4_kills,d4_deaths,d4_assists,d4_denies,d4_gold,d4_lh,d4_xp,d4_health,d4_max_health,d4_max_mana,d4_level,d4_x,d4_y,d4_stuns,d4_creeps_stacked,d4_camps_stacked,d4_rune_pickups,d4_firstblood_claimed,d4_teamfight_participation,d4_towers_killed,d4_roshans_killed,d4_obs_placed,d4_sen_placed,d5_hero_id,d5_kills,d5_deaths,d5_assists,d5_denies,d5_gold,d5_lh,d5_xp,d5_health,d5_max_health,d5_max_mana,d5_level,d5_x,d5_y,d5_stuns,d5_creeps_stacked,d5_camps_stacked,d5_rune_pickups,d5_firstblood_claimed,d5_teamfight_participation,d5_towers_killed,d5_roshans_killed,d5_obs_placed,d5_sen_placed,game_mode,lobby_type,objectives_len,chat_len,game_time
349,14.0,2.0,0.0,1.0,0.0,2888.0,6.0,2630.0,728.0,1080.0,350.93784,6.0,152.0,126.0,2.5993652000000003,0.0,0.0,8.0,0.0,0.16666667,0.0,0.0,3.0,0.0,11.0,2.0,7.0,2.0,7.0,6936.0,84.0,8454.0,1140.0,1140.0,758.93823,13.0,112.0,98.0,0.0,0.0,0.0,6.0,0.0,0.33333334,0.0,0.0,1.0,0.0,32.0,1.0,5.0,5.0,1.0,5202.0,33.0,6863.0,0.0,980.0,506.9380000000001,12.0,110.0,110.0,0.0,0.0,0.0,4.0,0.0,0.33333334,0.0,0.0,0.0,0.0,8.0,8.0,3.0,4.0,27.0,10395.0,120.0,10792.0,893.0,1340.0,674.9382,15.0,164.0,80.0,0.0,0.0,0.0,9.0,0.0,0.6315789,0.0,0.0,0.0,0.0,74.0,1.0,5.0,4.0,0.0,6005.0,48.0,8605.0,1215.0,1415.0,1329.9387,13.0,104.0,112.0,9.664265,10.0,3.0,6.0,0.0,0.25,0.0,0.0,0.0,2.0,35.0,9.0,4.0,9.0,16.0,18843.0,222.0,25538.0,1660.0,1660.0,1154.9386,24.0,118.0,150.0,-0.038923167,0.0,0.0,5.0,0.0,0.5,3.0,0.0,2.0,0.0,41.0,6.0,2.0,14.0,52.0,20601.0,323.0,25090.0,2446.0,2495.0,1137.9386,24.0,94.0,110.0,15.306497,0.0,0.0,5.0,0.0,0.5263158,2.0,1.0,0.0,0.0,44.0,9.0,5.0,9.0,28.0,19204.0,243.0,25701.0,2140.0,2140.0,854.9383,24.0,118.0,130.0,0.0,0.0,0.0,9.0,0.0,0.5625,1.0,0.0,1.0,0.0,5.0,7.0,6.0,12.0,3.0,11669.0,42.0,13151.0,0.0,1790.0,890.93835,17.0,72.0,98.0,40.279697,0.0,0.0,9.0,0.0,0.59375,0.0,0.0,9.0,15.0,42.0,3.0,2.0,6.0,0.0,18726.0,284.0,18543.0,2186.0,2300.0,698.9382,21.0,94.0,94.0,15.862678,4.0,2.0,5.0,0.0,0.2647059,2.0,1.0,0.0,0.0,22,7,6.524864524259609,7.3385003150598624,2762.3200902874837
350,14.0,2.0,5.0,4.5,2.0,3575.5,16.0,4605.5,907.5,1270.0,392.93787,9.0,125.0,135.0,11.5639175,0.0,0.0,3.5,0.0,0.47948719,0.0,0.0,0.0,0.0,11.0,3.0,5.0,2.0,10.0,7322.0,97.0,8558.0,1140.0,1140.0,758.93823,13.0,118.0,112.0,2.5327148,0.0,0.0,0.0,0.0,0.5555555999999999,0.0,0.0,1.0,1.0,32.0,2.0,6.0,15.0,1.0,4474.0,4.0,7902.0,1080.0,1080.0,482.93796,13.0,116.0,164.0,0.0,0.0,0.0,5.0,0.0,0.65384614,0.0,0.0,0.0,2.0,8.0,2.0,4.5,1.5,7.5,7748.0,107.0,8387.0,455.5,1290.0,536.9380249999998,13.0,92.0,102.0,0.0,0.0,0.0,4.0,0.0,0.35,0.0,0.0,0.0,0.0,74.0,12.0,2.0,3.0,20.0,15476.0,141.0,16999.0,2240.0,2240.0,1958.9393,20.0,120.0,150.0,35.99064,0.0,0.0,2.0,0.0,0.625,1.0,0.0,1.0,0.0,35.0,8.0,8.0,8.0,13.0,14004.0,129.0,16570.0,1460.0,1460.0,1010.9385,19.0,88.0,78.0,0.10014756,0.0,0.0,3.0,0.0,0.44444445,0.0,0.0,2.0,1.0,41.0,2.0,3.0,4.0,10.0,12385.0,199.0,14699.0,1762.0,1900.0,698.9382,18.0,180.0,146.0,16.799877,0.0,0.0,7.0,0.0,0.5,1.0,0.0,1.0,0.0,44.0,11.0,4.0,6.0,14.0,17242.0,166.0,19772.0,2010.0,2010.0,542.938,21.0,176.0,122.0,3.010254,0.0,0.0,7.0,0.0,0.5483871,5.0,0.0,1.0,1.0,5.0,1.0,12.0,11.0,2.0,7694.0,51.0,7846.0,1000.0,1000.0,674.9382,13.0,182.0,176.0,48.404945,8.0,3.0,8.0,0.0,0.5217391,0.0,0.0,12.0,12.0,42.0,6.0,3.5,11.0,12.5,14289.0,175.0,17247.5,541.5,2460.0,662.93815,19.5,92.0,103.0,49.907945,0.0,0.0,5.5,0.0,0.49419643,1.0,0.0,0.0,1.0,22,7,6.524864524259609,7.3385003150598624,2770.235047566244
351,14.0,1.0,0.0,0.0,1.0,1918.0,5.0,960.0,840.0,840.0,278.93777,3.0,76.0,76.0,0.033325195,0.0,0.0,2.0,0.0,0.125,0.0,0.0,0.0,0.0,11.0,10.0,2.0,4.0,9.0,11604.0,135.0,11659.0,1264.0,1520.0,830.9383,16.0,154.0,154.0,0.0,2.0,1.0,7.0,0.0,0.4827585999999999,1.0,0.0,0.0,0.0,32.0,2.0,2.0,4.0,2.0,6885.0,41.0,8281.0,710.0,1020.0,566.93805,13.0,164.0,124.0,0.0,0.0,0.0,14.0,0.0,0.4,0.0,0.0,0.0,0.0,8.0,5.0,0.0,1.0,35.0,10051.0,147.0,10413.0,1400.0,1400.0,590.93805,15.0,130.0,132.0,0.0,0.0,0.0,3.0,1.0,0.46153846,2.0,0.0,0.0,0.0,74.0,4.0,3.0,1.0,14.0,8663.0,121.0,11719.0,920.0,1715.0,1353.9388,16.0,92.0,78.0,19.028326,0.0,0.0,4.0,0.0,0.35714287,0.0,0.0,1.0,0.0,35.0,7.0,4.0,6.0,19.0,15651.0,192.0,24161.0,1600.0,1600.0,1118.9386,23.0,124.0,176.0,0.23333009,0.0,0.0,1.0,0.0,0.4814815,0.0,0.0,0.0,0.0,41.0,4.0,4.0,7.0,48.0,15828.0,216.0,20987.0,0.0,1780.0,650.9381,22.0,132.0,114.0,16.367805,3.0,1.0,4.0,0.0,0.34375,0.0,0.0,0.0,0.0,44.0,10.0,6.0,13.0,11.0,18536.0,179.0,19762.0,0.0,1720.0,482.93796,21.0,92.0,84.0,0.0,0.0,0.0,2.0,0.0,0.5897435999999999,2.0,1.0,0.0,0.0,5.0,6.0,9.0,8.0,2.0,9251.0,44.0,12775.0,0.0,1200.0,962.9384,17.0,98.0,100.0,58.638924,3.0,1.0,7.0,0.0,0.4117647,0.0,0.0,11.0,2.0,42.0,11.0,4.0,11.0,12.0,20905.0,239.0,24504.0,2467.0,2740.0,722.9382,24.0,96.0,90.0,52.835083,0.0,0.0,4.0,0.0,0.5365854,6.0,0.0,0.0,0.0,22,7,6.524864524259609,7.3385003150598624,2778.150004845005
352,14.0,1.0,0.0,4.0,0.0,2389.0,2.0,2533.0,1080.0,1080.0,350.93784,6.0,178.0,100.0,1.3330078,0.0,0.0,5.0,0.0,0.5555555999999999,0.0,0.0,0.0,0.0,11.0,6.0,1.0,5.0,25.0,10377.0,138.0,9769.0,924.0,1140.0,758.93823,14.0,120.0,174.0,2.5327148,2.0,1.0,6.0,0.0,0.45833334,1.0,0.0,2.0,0.0,32.0,0.0,2.0,0.0,4.0,4946.0,49.0,5583.0,1150.0,1180.0,386.93787,10.0,76.0,110.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,3.0,10.0,6233.0,91.0,7270.0,1280.0,1280.0,542.938,12.0,78.0,140.0,0.0,0.0,0.0,0.0,0.0,0.23076923,0.0,0.0,0.0,0.0,74.0,13.0,4.0,2.0,35.0,14484.0,129.0,15006.0,1755.0,1755.0,1497.939,18.0,160.0,154.0,39.82246,0.0,0.0,4.0,1.0,0.56,1.0,0.0,2.0,2.0,35.0,15.0,7.0,15.0,11.0,18357.0,140.0,21219.0,0.0,1520.0,1058.9385,22.0,84.0,106.0,0.16676776,0.0,0.0,2.0,0.0,0.71428573,4.0,0.0,0.0,0.0,41.0,9.0,5.0,5.0,12.0,17621.0,257.0,18112.0,1640.0,1640.0,710.9382,20.0,124.0,146.0,23.10209,0.0,0.0,5.0,0.0,0.6666667,0.0,0.0,0.0,0.0,44.0,9.0,5.0,7.0,6.0,17189.0,215.0,21419.0,1740.0,1740.0,626.9381,22.0,184.0,174.0,0.0,0.0,0.0,5.0,0.0,0.3902439,0.0,0.0,0.0,0.0,5.0,4.5,8.5,18.5,3.5,11882.5,49.5,17587.5,1297.5,1550.0,1117.9386,19.5,130.0,115.0,56.4555075,0.0,0.0,4.5,0.0,0.65646854,1.0,0.0,11.0,6.5,42.0,7.0,7.0,14.0,10.0,12504.0,138.0,19861.0,2600.0,2600.0,878.93835,21.0,146.0,142.0,51.11943,0.0,0.0,2.0,0.0,0.5121951,1.0,0.0,0.0,0.0,22,7,6.524864524259609,7.3385003150598624,2786.0649621237653
353,14.0,5.0,3.0,6.0,3.0,3633.0,0.0,3832.0,934.0,1260.0,410.9379,8.0,132.0,144.0,7.6981199999999985,0.0,0.0,9.0,1.0,0.57894737,0.0,0.0,0.0,0.0,11.0,13.0,4.0,5.0,8.0,8381.0,71.0,8700.0,0.0,1100.0,638.9381,13.0,112.0,112.0,0.0,0.0,0.0,3.0,0.0,0.6666667,2.0,0.0,0.0,0.0,32.0,9.0,7.0,5.0,0.0,8601.0,16.0,12386.0,0.0,1160.0,626.9381,16.0,102.0,120.0,0.0,0.0,0.0,5.0,0.0,0.7,0.0,0.0,1.0,1.0,8.0,7.0,2.0,3.0,13.0,11982.0,160.0,11578.0,1360.0,1360.0,554.93805,16.0,76.0,112.0,0.0,0.0,0.0,3.0,0.0,0.35714287,1.0,0.0,0.0,0.0,74.0,1.0,3.0,5.0,0.0,7926.0,78.0,10930.0,0.0,1120.0,1058.9385,15.0,134.0,146.0,9.531066,0.0,0.0,0.0,0.0,0.20689656,0.0,0.0,0.0,0.0,35.0,13.0,5.0,12.5,11.0,20137.5,254.0,23263.5,780.0,1560.0,1094.9386,23.0,111.0,112.0,0.066758238,0.0,0.0,3.0,0.5,0.58059211,3.5,0.0,0.0,0.0,41.0,5.0,5.0,16.0,16.0,14626.0,182.0,17511.0,0.0,1940.0,710.9382,20.0,110.0,138.0,28.63742,0.0,0.0,6.0,0.0,0.7241379,0.0,0.0,0.0,0.0,44.0,5.0,7.0,6.0,17.0,14101.0,197.0,17138.0,1810.0,1810.0,602.93805,20.0,140.0,148.0,0.0,0.0,0.0,4.0,0.0,0.42307693,0.0,0.0,0.0,0.0,5.0,4.0,8.0,14.0,3.0,9830.0,23.0,13206.0,484.0,1490.0,866.93835,17.0,154.0,176.0,69.9634,0.0,0.0,15.0,0.0,0.62068963,0.0,0.0,11.0,14.0,42.0,9.0,2.0,11.0,17.0,16845.0,210.0,18734.0,768.0,2260.0,674.9382,21.0,100.0,102.0,41.77667,0.0,0.0,8.0,0.0,0.625,3.0,0.0,0.0,0.0,22,7,6.524864524259609,7.3385003150598624,2793.9799194025263
354,14.0,4.0,4.0,3.0,8.5,4165.5,15.0,4479.0,0.0,1340.0,523.938035,8.5,158.0,90.0,18.7953845,1.5,0.5,5.0,0.5,0.75,0.0,0.0,2.0,0.5,11.0,3.0,3.0,4.0,9.0,7216.0,108.0,8354.0,949.0,1240.0,686.9382,13.0,92.0,172.0,0.0,2.0,1.0,0.0,0.0,0.53846157,2.0,0.0,0.0,0.0,32.0,8.0,2.0,9.0,2.0,10260.0,55.0,10823.0,1092.0,1160.0,638.9381,15.0,88.0,122.0,0.0,0.0,0.0,18.0,0.0,0.65384614,0.0,0.0,0.0,0.0,8.0,5.0,2.0,1.0,7.0,9890.0,122.0,10372.0,1300.0,1300.0,530.938,15.0,126.0,108.0,0.0,0.0,0.0,3.0,0.0,0.3,0.0,0.0,0.0,0.0,74.0,15.0,1.0,8.0,9.0,14338.0,129.0,15428.0,1855.0,1855.0,1869.9393,19.0,76.0,112.0,37.490326,0.0,0.0,2.0,0.0,0.46,2.0,0.0,0.0,0.0,35.0,12.0,4.0,5.0,13.0,22857.0,279.0,25100.0,1606.0,1900.0,1298.9387,24.0,152.0,148.0,0.066630855,2.0,1.0,11.0,0.0,0.77272725,3.0,0.0,2.0,0.0,41.0,2.0,7.0,7.0,4.0,12147.0,185.0,13867.0,1360.0,1360.0,566.93805,17.0,154.0,122.0,9.939238,0.0,0.0,4.0,0.0,0.34615386,0.0,0.0,0.0,0.0,44.0,7.0,4.0,6.0,3.0,16218.0,192.0,17374.0,1500.0,1500.0,626.9381,20.0,174.0,152.0,0.0,0.0,0.0,7.0,0.0,0.59090906,2.0,0.0,2.0,0.0,5.0,1.0,9.0,14.0,3.0,9074.0,37.0,8782.0,1040.0,1040.0,818.9383,13.0,182.0,178.0,51.528534,0.0,0.0,17.0,0.0,0.4054054,0.0,0.0,11.0,17.0,42.0,4.0,9.0,10.0,11.0,10981.0,96.0,12662.0,2078.0,2220.0,842.9383,16.0,126.0,140.0,55.687508,0.0,0.0,5.0,0.0,0.41935483,1.0,0.0,0.0,0.0,22,7,6.524864524259609,7.3385003150598624,2801.8948766812873
355,14.0,2.0,3.0,8.0,0.0,3614.0,8.0,4152.0,893.0,1260.0,410.9379,8.0,134.0,144.0,15.062944,0.0,0.0,5.0,0.0,0.45454547,0.0,0.0,1.0,0.0,11.0,7.0,4.0,3.0,13.0,10008.0,150.0,11594.0,1454.0,1520.0,710.9382,16.0,102.0,158.0,0.0,11.0,3.0,1.0,0.0,0.5263158,2.0,0.0,1.0,1.0,32.0,8.0,1.0,4.0,11.0,11310.0,89.0,14875.0,1068.0,1180.0,626.9381,18.0,110.0,156.0,0.0,0.0,0.0,11.0,0.0,0.4,0.0,0.0,1.0,2.0,8.0,5.0,4.0,6.0,12.333333333333336,9606.0,119.66666666666669,9693.333333333334,1406.666666666667,1406.666666666667,562.9380333333334,14.0,150.0,128.0,0.0,1.0,0.3333333333333333,3.333333333333333,0.3333333333333333,0.5267154433333333,0.3333333333333333,0.0,0.0,0.0,74.0,10.0,3.0,5.0,15.0,12753.0,123.0,14869.0,0.0,1475.0,1377.9388,18.0,156.0,130.0,28.525972,0.0,0.0,4.0,0.0,0.44117647,0.0,0.0,1.0,0.0,35.0,11.0,5.0,13.0,14.0,15538.0,152.0,19675.0,1338.0,1760.0,878.93835,21.0,180.0,172.0,0.033350352,0.0,0.0,4.0,0.0,0.75,1.0,0.0,0.0,0.0,41.0,6.5,4.0,9.5,12.0,15425.5,178.5,20071.5,2040.0,2040.0,770.938225,21.5,149.0,171.0,13.011566,0.5,0.5,10.5,0.0,0.56666665,0.5,0.0,3.5,2.0,44.0,16.0,10.0,2.0,11.0,21459.0,173.0,26753.0,0.0,2030.0,638.9381,24.0,108.0,136.0,11.419807,0.0,0.0,8.0,0.0,0.85714287,2.0,0.0,0.0,2.0,5.0,3.0,11.0,15.0,1.0,8330.0,19.0,11515.0,1200.0,1200.0,830.9383,16.0,158.0,150.0,76.931274,0.0,0.0,6.0,0.0,0.58064514,0.0,0.0,11.0,3.0,42.0,20.0,1.0,8.0,4.0,21743.0,215.0,25498.0,1992.0,2620.0,722.9382,24.0,88.0,92.0,57.997776,0.0,0.0,5.0,0.0,0.62222224,4.0,0.0,0.0,0.0,22,7,6.524864524259609,7.3385003150598624,2809.8098339600474
356,14.0,5.0,3.0,3.0,1.0,4473.0,5.0,4234.0,0.0,1200.0,230.93771,8.0,100.0,162.0,11.16394,0.0,0.0,14.0,0.0,0.72727275,0.0,0.0,4.0,2.0,11.0,5.0,2.0,4.0,6.0,9224.0,110.0,10965.0,1495.0,1500.0,842.9383,15.0,170.0,90.0,0.0,0.0,0.0,5.0,0.0,0.6,1.0,0.0,1.0,0.0,32.0,9.0,5.0,8.0,1.0,9304.0,23.0,14659.0,0.0,1180.0,626.9381,18.0,112.0,132.0,0.0,0.0,0.0,12.0,0.0,0.53125,0.0,0.0,1.0,0.0,8.0,7.0,2.0,1.0,15.0,12325.0,199.0,12604.0,1482.0,1560.0,674.9382,16.0,106.0,124.0,0.0,0.0,0.0,4.0,0.0,0.6666667,0.0,0.0,0.0,0.0,74.0,6.0,12.0,6.0,1.0,10443.0,128.0,11475.0,0.0,1280.0,1334.9387,16.0,96.0,98.0,23.227467,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,35.0,10.0,7.0,7.0,6.0,12293.0,125.0,15168.0,1380.0,1380.0,938.9384,18.0,176.0,174.0,0.066630855,3.0,1.0,2.0,0.0,0.5862069000000001,1.0,0.0,0.0,0.0,41.0,7.0,5.0,9.0,28.0,18963.0,275.0,24235.0,1232.0,1880.0,830.9383,23.0,80.0,102.0,21.155874,0.0,0.0,2.0,0.0,0.42105263,2.0,0.0,0.0,0.0,44.0,7.0,6.0,6.0,7.0,13579.0,127.0,14297.0,0.0,1320.0,530.938,18.0,146.0,152.0,0.0,0.0,0.0,13.0,0.0,0.4642857,1.0,0.0,0.0,0.0,5.0,4.0,5.0,16.0,0.0,11988.0,56.0,14613.0,1200.0,1200.0,974.9384,18.0,110.0,80.0,35.696136,13.0,3.0,13.0,0.0,0.47619048,0.0,0.0,14.0,15.0,42.0,8.0,4.0,17.0,15.0,20472.0,271.0,20201.0,2100.0,2100.0,806.9383,22.0,156.0,122.0,46.85148,0.0,0.0,6.0,0.0,0.65789473,1.0,0.0,0.0,0.0,22,7,6.524864524259609,7.3385003150598624,2817.7247912388084
357,14.0,3.0,5.0,3.0,2.0,2867.0,6.0,2886.0,1120.0,1120.0,374.93787,6.0,118.0,122.0,8.46462,0.0,0.0,7.0,0.0,0.6,0.0,0.0,1.0,0.0,11.0,1.0,2.0,3.0,21.0,8162.0,102.0,9155.0,761.0,1140.0,758.93823,14.0,158.0,166.0,2.5327148,0.0,0.0,3.0,0.0,0.18181819,1.0,0.0,0.0,0.0,32.0,5.0,2.6666666666666665,4.666666666666667,3.333333333333333,9005.666666666666,56.66666666666666,9649.0,691.3333333333335,1166.6666666666667,566.9380600000002,14.0,120.66666666666669,130.66666666666666,1.9439683333333333,0.0,0.0,15.666666666666664,0.0,0.3665873033333333,0.0,0.0,0.3333333333333333,0.6666666666666666,8.0,4.0,1.0,0.0,10.0,10705.0,155.0,11285.0,1078.0,1400.0,590.93805,15.0,102.0,106.0,0.0,0.0,0.0,3.0,0.0,0.26666668,1.0,0.0,0.0,0.0,74.0,7.0,6.0,5.0,19.0,10734.0,97.0,13730.0,1655.0,1655.0,1413.9388,17.0,108.0,96.0,22.227674,0.0,0.0,1.0,0.0,0.48,0.0,0.0,0.0,0.0,35.0,4.0,7.0,10.0,4.0,14520.0,162.0,18504.0,0.0,1640.0,878.93835,21.0,154.0,122.0,0.19984163,0.0,0.0,11.0,0.0,0.6086956,1.0,0.0,0.0,0.0,41.0,3.0,5.0,11.0,13.0,13031.0,176.0,17574.0,1640.0,1640.0,590.93805,20.0,170.0,142.0,13.931122,0.0,0.0,6.0,0.0,0.42424244,0.0,0.0,0.0,0.0,44.0,6.0,8.0,4.0,21.0,14565.0,199.0,19680.0,1700.0,1700.0,614.9381,21.0,156.0,122.0,0.0,0.0,0.0,1.0,0.0,0.5555555999999999,0.0,0.0,2.0,0.0,5.0,6.0,2.0,14.0,1.0,13847.0,65.0,16354.0,1022.0,1655.0,1209.9386,19.0,94.0,96.0,71.212166,4.0,2.0,12.0,0.0,0.5405405,0.0,0.0,4.0,6.0,42.0,12.0,6.0,12.0,3.0,18165.0,223.0,22681.0,0.0,2360.0,830.9383,23.0,96.0,100.0,39.225834000000006,2.0,1.0,4.0,0.0,0.61538464,1.0,0.0,0.0,0.0,22,7,6.524864524259609,7.3385003150598624,2825.639748517569
358,14.0,1.0,2.0,6.0,9.0,3573.0,24.0,4712.0,0.0,1340.0,386.93787,9.0,166.0,78.0,14.996403,0.0,0.0,2.0,0.0,0.42857143,0.0,0.0,0.0,0.0,11.0,4.0,3.0,3.0,12.0,7878.0,93.0,8678.0,890.0,1100.0,734.9382,13.0,162.0,98.0,2.5327148,0.0,0.0,3.0,0.0,0.5,1.0,0.0,0.0,0.0,32.0,2.0,6.0,7.0,4.0,7130.0,41.0,10415.0,729.0,1060.0,578.93805,15.0,84.0,88.0,0.0,0.0,0.0,6.0,0.0,0.45,0.0,0.0,0.0,0.0,8.0,5.0,4.0,1.5,28.0,9346.5,132.0,8986.5,489.5,1280.0,530.938,13.5,92.0,133.0,0.0,0.0,0.0,3.0,0.0,0.494318185,0.5,0.0,0.0,0.0,74.0,7.0,2.0,9.0,19.0,13048.0,144.0,15499.0,1735.0,1735.0,1701.9391,19.0,106.0,108.0,36.657455,0.0,0.0,0.0,0.0,0.6666667,1.0,0.0,1.0,0.0,35.0,13.0,6.0,15.0,29.0,17527.0,198.0,20585.0,1701.0,1880.0,1274.9387,22.0,154.0,128.0,0.1333662,0.0,0.0,7.0,0.0,0.6136364000000001,1.0,0.0,1.0,0.0,41.0,8.0,5.0,16.0,9.0,17042.0,171.0,21009.0,0.0,2140.0,770.93823,22.0,120.0,106.0,29.075169,2.0,1.0,5.0,0.0,0.39344263,1.0,1.0,0.0,0.0,44.0,13.0,5.0,7.0,9.0,21373.0,191.0,27116.0,0.0,2270.0,650.9381,25.0,80.0,92.0,2.8764648,0.0,0.0,7.0,0.0,0.42553192,2.0,1.0,1.0,0.0,5.0,4.0,8.0,13.0,1.0,13572.0,62.0,13780.0,0.0,1535.0,1233.9387,17.0,166.0,172.0,43.35777,18.0,5.0,14.0,0.0,0.4722222,0.0,0.0,5.0,5.0,42.0,6.0,3.0,9.0,9.0,12839.0,133.0,12045.0,0.0,2520.0,902.93835,16.0,152.0,154.0,32.958687,0.0,0.0,5.0,0.0,0.51724136,1.0,0.0,0.0,0.0,22,7,6.524864524259609,7.3385003150598624,2833.5547057963286
359,14.0,3.0,3.0,6.0,11.0,3783.0,16.0,5605.0,933.0,1320.0,648.9381,10.0,120.0,120.0,8.931156,8.0,2.0,4.0,0.0,0.5625,0.0,0.0,0.0,0.0,11.0,6.0,2.0,4.0,20.0,8310.0,109.0,9578.0,1120.0,1120.0,626.9381,14.0,114.0,98.0,0.0,0.0,0.0,4.0,0.0,0.41666666,1.0,0.0,0.0,0.0,32.0,14.0,2.0,17.0,0.0,12290.0,23.0,16911.0,946.0,1640.0,686.9382,20.0,170.0,150.0,0.0,0.0,0.0,16.0,1.0,0.8611110999999999,1.0,0.0,0.0,0.0,8.0,0.0,7.0,0.0,7.0,6358.0,84.0,6465.0,1134.0,1140.0,470.93796,11.0,96.0,134.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,4.0,0.0,2.0,6.0,9508.0,89.0,12284.0,1770.0,1815.0,1365.9388,16.0,86.0,84.0,8.564407000000001,0.0,0.0,1.0,0.0,0.85714287,0.0,0.0,0.0,0.0,35.0,9.0,6.0,5.0,10.0,16531.0,182.0,17324.0,1760.0,1760.0,1058.9385,20.0,158.0,166.0,0.09994628,0.0,0.0,4.0,0.0,0.68421054,3.0,0.0,0.0,0.0,41.0,12.0,4.0,3.0,4.0,18932.0,186.0,22401.0,0.0,1940.0,1166.9386,23.0,118.0,120.0,18.31557,0.0,0.0,9.0,0.0,0.48387095,1.0,0.0,0.0,0.0,44.0,7.0,8.0,6.0,31.0,16013.0,187.0,17425.0,0.0,1950.0,566.93805,20.0,142.0,138.0,0.0,0.0,0.0,8.0,0.0,0.27659574,2.0,0.0,0.0,0.0,5.0,7.0,9.0,13.0,2.0,10837.0,38.0,14743.0,1577.0,1625.0,1029.9385,18.0,156.0,142.0,121.3305,0.0,0.0,3.0,0.0,0.625,0.0,0.0,5.0,1.0,42.0,0.0,4.0,9.0,2.0,16803.0,323.0,20880.0,2500.0,2500.0,686.9382,22.0,174.0,142.0,22.116577,0.0,0.0,2.0,0.0,0.45,2.0,1.0,0.0,1.0,22,7,6.524864524259609,7.3385003150598624,2841.4696630750905
